budget,position,needle,condition,preserved,added_chars,candidate_count,selected_candidates
20,86,req-0086,naive,True,177,18,req-0425 req-0285 req-0382 req-0182 req-0418 req-0146 req-0057 req-0428 test_checkout_consistency FAILED req-0086 req-0223 req-0202 req-0341 req-0396 req-0438 req-0149 req-0140
20,86,req-0086,bridge,True,69,6,req-0086 FAILED test_checkout_consistency req-0140 req-0149 req-0438
20,86,req-0086,oracle,True,9,1,req-0086
20,361,req-0361,user_only,False,0,0,
20,361,req-0361,naive,True,177,18,req-0363 req-0378 req-0257 req-0268 req-0313 req-0217 req-0094 req-0255 test_checkout_consistency FAILED req-0361 req-0393 req-0098 req-0144 req-0121 req-0294 req-0215 req-0177
20,361,req-0361,bridge,True,69,6,req-0361 FAILED test_checkout_consistency req-0177 req-0215 req-0294
20,361,req-0361,oracle,True,9,1,req-0361
20,137,req-0137,user_only,False,0,0,
20,137,req-0137,naive,True,177,18,req-0053 req-0184 req-0247 req-0171 req-0279 req-0436 req-0187 req-0219 test_checkout_consistency FAILED req-0137 req-0205 req-0349 req-0421 req-0344 req-0055 req-0385 req-0235
20,137,req-0137,bridge,True,69,6,req-0137 FAILED test_checkout_consistency req-0235 req-0385 req-0055
20,137,req-0137,oracle,True,9,1,req-0137
20,323,req-0323,user_only,False,0,0,
20,323,req-0323,naive,True,177,18,req-0405 req-0170 req-0081 req-0392 req-0110 req-0288 req-0207 req-0131 test_checkout_consistency FAILED req-0323 req-0257 req-0402 req-0307 req-0411 req-0445 req-0209 req-0404
20,323,req-0323,bridge,True,69,6,req-0323 FAILED test_checkout_consistency req-0404 req-0209 req-0445
20,323,req-0323,oracle,True,9,1,req-0323
20,445,req-0445,user_only,False,0,0,
20,445,req-0445,naive,True,177,18,req-0110 req-0377 req-0201 req-0238 req-0364 req-0163 req-0162 req-0118 test_checkout_consistency FAILED req-0445 req-0294 req-0128 req-0282 req-0432 req-0360 req-0241 req-0262
20,445,req-0445,bridge,True,69,6,req-0445 FAILED test_checkout_consistency req-0262 req-0241 req-0360
20,445,req-0445,oracle,True,9,1,req-0445
20,373,req-0373,user_only,False,0,0,
20,373,req-0373,naive,True,177,18,req-0410 req-0331 req-0291 req-0438 req-0325 req-0391 req-0161 req-0441 test_checkout_consistency FAILED req-0373 req-0176 req-0399 req-0437 req-0355 req-0091 req-0319 req-0278
20,373,req-0373,bridge,True,69,6,req-0373 FAILED test_checkout_consistency req-0278 req-0319 req-0091
20,373,req-0373,oracle,True,9,1,req-0373
20,286,req-0286,user_only,False,0,0,
20,286,req-0286,naive,True,177,18,req-0321 req-0411 req-0235 req-0089 req-0339 req-0107 req-0081 req-0331 test_checkout_consistency FAILED req-0286 req-0309 req-0153 req-0344 req-0325 req-0126 req-0134 req-0217
20,286,req-0286,bridge,True,69,6,req-0286 FAILED test_checkout_consistency req-0217 req-0134 req-0126
20,286,req-0286,oracle,True,9,1,req-0286
20,378,req-0378,user_only,False,0,0,
20,378,req-0378,naive,True,177,18,req-0316 req-0276 req-0109 req-0399 req-0155 req-0418 req-0348 req-0300 test_checkout_consistency FAILED req-0378 req-0096 req-0311 req-0278 req-0078 req-0282 req-0117 req-0312
20,378,req-0378,bridge,True,69,6,req-0378 FAILED test_checkout_consistency req-0312 req-0117 req-0282
20,378,req-0378,oracle,True,9,1,req-0378
20,188,req-0188,user_only,False,0,0,
20,188,req-0188,naive,True,177,18,req-0263 req-0284 req-0339 req-0079 req-0337 req-0287 req-0395 req-0208 test_checkout_consistency FAILED req-0188 req-0421 req-0061 req-0253 req-0180 req-0051 req-0432 req-0161
20,188,req-0188,bridge,True,69,6,req-0188 FAILED test_checkout_consistency req-0161 req-0432 req-0051
20,188,req-0188,oracle,True,9,1,req-0188
20,335,req-0335,user_only,False,0,0,
20,335,req-0335,naive,True,177,18,req-0347 req-0087 req-0073 req-0266 req-0226 req-0409 req-0082 req-0327 test_checkout_consistency FAILED req-0335 req-0080 req-0085 req-0291 req-0066 req-0196 req-0259 req-0142
20,335,req-0335,bridge,True,69,6,req-0335 FAILED test_checkout_consistency req-0142 req-0259 req-0196
20,335,req-0335,oracle,True,9,1,req-0335
20,419,req-0419,user_only,False,0,0,
20,419,req-0419,naive,True,177,18,req-0444 req-0119 req-0443 req-0378 req-0424 req-0380 req-0265 req-0241 test_checkout_consistency FAILED req-0419 req-0245 req-0279 req-0243 req-0242 req-0091 req-0399 req-0388
20,419,req-0419,bridge,True,69,6,req-0419 FAILED test_checkout_consistency req-0388 req-0399 req-0091
20,419,req-0419,oracle,True,9,1,req-0419
20,216,req-0216,user_only,False,0,0,
20,216,req-0216,naive,True,177,18,req-0327 req-0118 req-0385 req-0229 req-0110 req-0141 req-0326 req-0252 test_checkout_consistency FAILED req-0216 req-0321 req-0115 req-0423 req-0164 req-0051 req-0438 req-0061
20,216,req-0216,bridge,True,69,6,req-0216 FAILED test_checkout_consistency req-0061 req-0438 req-0051
20,216,req-0216,oracle,True,9,1,req-0216
20,78,req-0078,user_only,False,0,0,
20,78,req-0078,naive,True,177,18,req-0203 req-0288 req-0395 req-0419 req-0329 req-0268 req-0323 req-0245 test_checkout_consistency FAILED req-0078 req-0168 req-0177 req-0286 req-0228 req-0130 req-0192 req-0147
20,78,req-0078,bridge,True,69,6,req-0078 FAILED test_checkout_consistency req-0147 req-0192 req-0130
20,78,req-0078,oracle,True,9,1,req-0078
20,167,req-0167,user_only,False,0,0,
20,167,req-0167,naive,True,177,18,req-0422 req-0442 req-0107 req-0066 req-0389 req-0265 req-0365 req-0443 test_checkout_consistency FAILED req-0167 req-0058 req-0174 req-0155 req-0084 req-0101 req-0355 req-0067
20,167,req-0167,bridge,True,69,6,req-0167 FAILED test_checkout_consistency req-0067 req-0355 req-0101
20,167,req-0167,oracle,True,9,1,req-0167
20,434,req-0434,user_only,False,0,0,
20,434,req-0434,naive,True,177,18,req-0278 req-0356 req-0394 req-0410 req-0074 req-0175 req-0429 req-0072 test_checkout_consistency FAILED req-0434 req-0255 req-0274 req-0169 req-0326 req-0161 req-0437 req-0448
20,434,req-0434,bridge,True,69,6,req-0434 FAILED test_checkout_consistency req-0448 req-0437 req-0161
20,434,req-0434,oracle,True,9,1,req-0434
20,211,req-0211,user_only,False,0,0,
20,211,req-0211,naive,True,177,18,req-0078 req-0121 req-0308 req-0198 req-0169 req-0425 req-0345 req-0214 test_checkout_consistency FAILED req-0211 req-0346 req-0357 req-0446 req-0395 req-0215 req-0171 req-0204
20,211,req-0211,bridge,True,69,6,req-0211 FAILED test_checkout_consistency req-0204 req-0171 req-0215
20,211,req-0211,oracle,True,9,1,req-0211
20,255,req-0255,user_only,False,0,0,
20,255,req-0255,naive,True,177,18,req-0123 req-0389 req-0317 req-0163 req-0262 req-0203 req-0190 req-0081 test_checkout_consistency FAILED req-0255 req-0336 req-0353 req-0427 req-0139 req-0371 req-0398 req-0269
20,255,req-0255,bridge,True,69,6,req-0255 FAILED test_checkout_consistency req-0269 req-0398 req-0371
20,255,req-0255,oracle,True,9,1,req-0255
20,187,req-0187,user_only,False,0,0,
20,187,req-0187,naive,True,177,18,req-0335 req-0304 req-0074 req-0227 req-0380 req-0394 req-0246 req-0319 test_checkout_consistency FAILED req-0187 req-0214 req-0407 req-0264 req-0260 req-0126 req-0204 req-0243
20,187,req-0187,bridge,True,69,6,req-0187 FAILED test_checkout_consistency req-0243 req-0204 req-0126
20,187,req-0187,oracle,True,9,1,req-0187
30,377,req-0377,user_only,False,0,0,
30,377,req-0377,naive,True,177,18,req-0144 req-0437 req-0325 req-0292 req-0173 req-0165 req-0203 req-0413 test_checkout_consistency FAILED req-0377 req-0123 req-0287 req-0079 req-0337 req-0261 req-0263 req-0335
30,377,req-0377,bridge,True,69,6,req-0377 FAILED test_checkout_consistency req-0335 req-0263 req-0261
30,377,req-0377,oracle,True,9,1,req-0377
30,107,req-0107,user_only,False,0,0,
30,107,req-0107,naive,True,177,18,req-0322 req-0119 req-0249 req-0175 req-0181 req-0155 req-0220 req-0382 test_checkout_consistency FAILED req-0107 req-0090 req-0281 req-0240 req-0097 req-0325 req-0421 req-0148
30,107,req-0107,bridge,True,69,6,req-0107 FAILED test_checkout_consistency req-0148 req-0421 req-0325
30,107,req-0107,oracle,True,9,1,req-0107
30,62,req-0062,user_only,False,0,0,
30,62,req-0062,naive,True,177,18,req-0077 req-0188 req-0244 req-0395 req-0360 req-0359 req-0071 req-0088 test_checkout_consistency FAILED req-0062 req-0147 req-0440 req-0351 req-0421 req-0394 req-0337 req-0162
30,62,req-0062,bridge,True,69,6,req-0062 FAILED test_checkout_consistency req-0162 req-0337 req-0394
30,62,req-0062,oracle,True,9,1,req-0062
30,429,req-0429,user_only,False,0,0,
30,429,req-0429,naive,True,177,18,req-0295 req-0156 req-0220 req-0205 req-0057 req-0158 req-0147 req-0430 test_checkout_consistency FAILED req-0429 req-0110 req-0433 req-0437 req-0174 req-0406 req-0359 req-0410
30,429,req-0429,bridge,True,69,6,req-0429 FAILED test_checkout_consistency req-0410 req-0359 req-0406
30,429,req-0429,oracle,True,9,1,req-0429
30,190,req-0190,user_only,False,0,0,
30,190,req-0190,naive,True,177,18,req-0154 req-0254 req-0172 req-0333 req-0215 req-0448 req-0195 req-0245 test_checkout_consistency FAILED req-0190 req-0289 req-0324 req-0383 req-0234 req-0208 req-0183 req-0235
30,190,req-0190,bridge,True,69,6,req-0190 FAILED test_checkout_consistency req-0235 req-0183 req-0208
30,190,req-0190,oracle,True,9,1,req-0190
30,175,req-0175,user_only,False,0,0,
30,175,req-0175,naive,True,177,18,req-0313 req-0305 req-0289 req-0100 req-0420 req-0291 req-0440 req-0214 test_checkout_consistency FAILED req-0175 req-0154 req-0240 req-0211 req-0262 req-0073 req-0339 req-0163
30,175,req-0175,bridge,True,69,6,req-0175 FAILED test_checkout_consistency req-0163 req-0339 req-0073
30,175,req-0175,oracle,True,9,1,req-0175
30,164,req-0164,user_only,False,0,0,
30,164,req-0164,naive,True,177,18,req-0430 req-0124 req-0058 req-0184 req-0334 req-0350 req-0347 req-0419 test_checkout_consistency FAILED req-0164 req-0264 req-0202 req-0128 req-0150 req-0219 req-0168 req-0245
30,164,req-0164,bridge,True,69,6,req-0164 FAILED test_checkout_consistency req-0245 req-0168 req-0219
30,164,req-0164,oracle,True,9,1,req-0164
30,121,req-0121,user_only,False,0,0,
30,121,req-0121,naive,True,177,18,req-0342 req-0176 req-0306 req-0332 req-0386 req-0401 req-0223 req-0182 test_checkout_consistency FAILED req-0121 req-0441 req-0301 req-0421 req-0379 req-0429 req-0302 req-0286
30,121,req-0121,bridge,True,69,6,req-0121 FAILED test_checkout_consistency req-0286 req-0302 req-0429
30,121,req-0121,oracle,True,9,1,req-0121
30,427,req-0427,user_only,False,0,0,
30,427,req-0427,naive,True,177,18,req-0136 req-0425 req-0230 req-0121 req-0418 req-0329 req-0300 req-0144 test_checkout_consistency FAILED req-0427 req-0327 req-0378 req-0080 req-0318 req-0067 req-0088 req-0392
30,427,req-0427,bridge,True,69,6,req-0427 FAILED test_checkout_consistency req-0392 req-0088 req-0067
30,427,req-0427,oracle,True,9,1,req-0427
30,102,req-0102,user_only,False,0,0,
30,102,req-0102,naive,True,177,18,req-0074 req-0442 req-0053 req-0262 req-0121 req-0373 req-0169 req-0084 test_checkout_consistency FAILED req-0102 req-0413 req-0128 req-0054 req-0162 req-0309 req-0284 req-0242
30,102,req-0102,bridge,True,69,6,req-0102 FAILED test_checkout_consistency req-0242 req-0284 req-0309
30,102,req-0102,oracle,True,9,1,req-0102
30,396,req-0396,user_only,False,0,0,
30,396,req-0396,naive,True,177,18,req-0080 req-0366 req-0376 req-0391 req-0365 req-0297 req-0387 req-0299 test_checkout_consistency FAILED req-0396 req-0058 req-0053 req-0322 req-0332 req-0260 req-0056 req-0321
30,396,req-0396,bridge,True,69,6,req-0396 FAILED test_checkout_consistency req-0321 req-0056 req-0260
30,396,req-0396,oracle,True,9,1,req-0396
30,447,req-0447,user_only,False,0,0,
30,447,req-0447,naive,True,177,18,req-0419 req-0190 req-0324 req-0196 req-0058 req-0307 req-0407 req-0395 test_checkout_consistency FAILED req-0447 req-0270 req-0141 req-0104 req-0099 req-0318 req-0126 req-0173
30,447,req-0447,bridge,True,69,6,req-0447 FAILED test_checkout_consistency req-0173 req-0126 req-0318
30,447,req-0447,oracle,True,9,1,req-0447
30,329,req-0329,user_only,False,0,0,
30,329,req-0329,naive,True,177,18,req-0148 req-0368 req-0319 req-0179 req-0231 req-0186 req-0253 req-0090 test_checkout_consistency FAILED req-0329 req-0241 req-0257 req-0285 req-0340 req-0174 req-0407 req-0165
30,329,req-0329,bridge,True,69,6,req-0329 FAILED test_checkout_consistency req-0165 req-0407 req-0174
30,329,req-0329,oracle,True,9,1,req-0329
30,94,req-0094,user_only,False,0,0,
30,94,req-0094,naive,True,177,18,req-0204 req-0401 req-0091 req-0385 req-0383 req-0439 req-0066 req-0098 test_checkout_consistency FAILED req-0094 req-0258 req-0245 req-0244 req-0333 req-0294 req-0078 req-0377
30,94,req-0094,bridge,True,69,6,req-0094 FAILED test_checkout_consistency req-0377 req-0078 req-0294
30,94,req-0094,oracle,True,9,1,req-0094
30,352,req-0352,user_only,False,0,0,
30,352,req-0352,naive,True,177,18,req-0054 req-0410 req-0137 req-0092 req-0305 req-0272 req-0381 req-0219 test_checkout_consistency FAILED req-0352 req-0339 req-0098 req-0320 req-0071 req-0167 req-0158 req-0405
30,352,req-0352,bridge,True,69,6,req-0352 FAILED test_checkout_consistency req-0405 req-0158 req-0167
30,352,req-0352,oracle,True,9,1,req-0352
30,266,req-0266,user_only,False,0,0,
30,266,req-0266,naive,True,177,18,req-0341 req-0294 req-0188 req-0073 req-0088 req-0401 req-0193 req-0329 test_checkout_consistency FAILED req-0266 req-0339 req-0387 req-0066 req-0141 req-0211 req-0058 req-0156
30,266,req-0266,bridge,True,69,6,req-0266 FAILED test_checkout_consistency req-0156 req-0058 req-0211
30,266,req-0266,oracle,True,9,1,req-0266
30,66,req-0066,user_only,False,0,0,
30,66,req-0066,naive,True,177,18,req-0351 req-0124 req-0436 req-0415 req-0254 req-0090 req-0204 req-0134 test_checkout_consistency FAILED req-0066 req-0339 req-0174 req-0341 req-0250 req-0397 req-0327 req-0220
30,66,req-0066,bridge,True,69,6,req-0066 FAILED test_checkout_consistency req-0220 req-0327 req-0397
30,66,req-0066,oracle,True,9,1,req-0066
30,65,req-0065,user_only,False,0,0,
30,65,req-0065,naive,True,177,18,req-0247 req-0437 req-0429 req-0122 req-0403 req-0421 req-0091 req-0307 test_checkout_consistency FAILED req-0065 req-0432 req-0228 req-0078 req-0101 req-0274 req-0169 req-0089
30,65,req-0065,bridge,True,69,6,req-0065 FAILED test_checkout_consistency req-0089 req-0169 req-0274
30,65,req-0065,oracle,True,9,1,req-0065
30,97,req-0097,user_only,False,0,0,
30,97,req-0097,naive,True,177,18,req-0225 req-0360 req-0444 req-0365 req-0355 req-0254 req-0447 req-0218 test_checkout_consistency FAILED req-0097 req-0065 req-0375 req-0190 req-0281 req-0302 req-0167 req-0233
30,97,req-0097,bridge,True,69,6,req-0097 FAILED test_checkout_consistency req-0233 req-0167 req-0302
30,97,req-0097,oracle,True,9,1,req-0097
30,161,req-0161,user_only,False,0,0,
30,161,req-0161,naive,True,177,18,req-0334 req-0243 req-0272 req-0145 req-0399 req-0350 req-0389 req-0245 test_checkout_consistency FAILED req-0161 req-0093 req-0446 req-0367 req-0202 req-0177 req-0416 req-0087
30,161,req-0161,bridge,True,69,6,req-0161 FAILED test_checkout_consistency req-0087 req-0416 req-0177
30,161,req-0161,oracle,True,9,1,req-0161
30,169,req-0169,user_only,False,0,0,
30,169,req-0169,naive,True,177,18,req-0092 req-0188 req-0128 req-0245 req-0415 req-0375 req-0429 req-0250 test_checkout_consistency FAILED req-0169 req-0213 req-0235 req-0104 req-0096 req-0052 req-0208 req-0278
30,169,req-0169,bridge,True,69,6,req-0169 FAILED test_checkout_consistency req-0278 req-0208 req-0052
30,169,req-0169,oracle,True,9,1,req-0169
30,308,req-0308,user_only,False,0,0,
30,308,req-0308,naive,True,177,18,req-0234 req-0440 req-0188 req-0102 req-0117 req-0094 req-0145 req-0270 test_checkout_consistency FAILED req-0308 req-0279 req-0336 req-0335 req-0313 req-0258 req-0063 req-0095
30,308,req-0308,bridge,True,69,6,req-0308 FAILED test_checkout_consistency req-0095 req-0063 req-0258
30,308,req-0308,oracle,True,9,1,req-0308
30,358,req-0358,user_only,False,0,0,
30,358,req-0358,naive,True,177,18,req-0231 req-0333 req-0097 req-0355 req-0356 req-0216 req-0247 req-0056 test_checkout_consistency FAILED req-0358 req-0199 req-0261 req-0248 req-0449 req-0093 req-0422 req-0336
30,358,req-0358,bridge,True,69,6,req-0358 FAILED test_checkout_consistency req-0336 req-0422 req-0093
30,358,req-0358,oracle,True,9,1,req-0358
30,63,req-0063,user_only,False,0,0,
30,63,req-0063,naive,True,177,18,req-0175 req-0343 req-0317 req-0137 req-0401 req-0245 req-0122 req-0188 test_checkout_consistency FAILED req-0063 req-0205 req-0303 req-0125 req-0083 req-0136 req-0273 req-0192
30,63,req-0063,bridge,True,69,6,req-0063 FAILED test_checkout_consistency req-0192 req-0273 req-0136
30,63,req-0063,oracle,True,9,1,req-0063
30,337,req-0337,user_only,False,0,0,
30,337,req-0337,naive,True,177,18,req-0265 req-0203 req-0297 req-0089 req-0234 req-0178 req-0176 req-0420 test_checkout_consistency FAILED req-0337 req-0371 req-0303 req-0355 req-0366 req-0150 req-0284 req-0104
30,337,req-0337,bridge,True,69,6,req-0337 FAILED test_checkout_consistency req-0104 req-0284 req-0150
30,337,req-0337,oracle,True,9,1,req-0337
30,151,req-0151,user_only,False,0,0,
30,151,req-0151,naive,True,177,18,req-0119 req-0206 req-0053 req-0253 req-0221 req-0368 req-0245 req-0219 test_checkout_consistency FAILED req-0151 req-0276 req-0222 req-0271 req-0384 req-0355 req-0204 req-0215
30,151,req-0151,bridge,True,69,6,req-0151 FAILED test_checkout_consistency req-0215 req-0204 req-0355
30,151,req-0151,oracle,True,9,1,req-0151
30,416,req-0416,user_only,False,0,0,
30,416,req-0416,naive,True,177,18,req-0358 req-0405 req-0152 req-0295 req-0210 req-0140 req-0253 req-0213 test_checkout_consistency FAILED req-0416 req-0199 req-0427 req-0374 req-0301 req-0344 req-0174 req-0216
30,416,req-0416,bridge,True,69,6,req-0416 FAILED test_checkout_consistency req-0216 req-0174 req-0344
30,416,req-0416,oracle,True,9,1,req-0416
30,382,req-0382,user_only,False,0,0,
30,382,req-0382,naive,True,177,18,req-0242 req-0193 req-0251 req-0236 req-0108 req-0338 req-0152 req-0353 test_checkout_consistency FAILED req-0382 req-0329 req-0142 req-0400 req-0444 req-0331 req-0063 req-0423
30,382,req-0382,bridge,True,69,6,req-0382 FAILED test_checkout_consistency req-0423 req-0063 req-0331
30,382,req-0382,oracle,True,9,1,req-0382
30,409,req-0409,user_only,False,0,0,
30,409,req-0409,naive,True,177,18,req-0286 req-0413 req-0157 req-0274 req-0199 req-0404 req-0085 req-0259 test_checkout_consistency FAILED req-0409 req-0394 req-0305 req-0121 req-0374 req-0205 req-0173 req-0179
30,409,req-0409,bridge,True,69,6,req-0409 FAILED test_checkout_consistency req-0179 req-0173 req-0205
30,409,req-0409,oracle,True,9,1,req-0409
